Metric,Value
,45.92
,47.9
,47.22
,46.84
,47.26
,49.58
,50.22
,47.86
,50.44
,52.58
,54.16
,54.54
,54.2
,57.06
,56.16
,56.16
,56.66
,55.92
,56.72
,56.42
,56.28
,56.06
,56.36
,56.74
,56.6
,56.6
,56.02
,56.6
,56.96
,56.24
,56.54
,56.92
,56.18
,56.2
,55.3
,38.88
,43.76
,45.4
,45.06
,47.18
,46.82
,46.72
,45.58
,46.96
,48.46
,49.0
,46.28
,48.94
,48.48
,47.46
,50.08
,51.8
,52.3
,53.66
,56.36
,57.42
,58.08
,58.1
,58.72
,58.64
,58.5
,58.88
,59.06
,58.78
Epoch Times
,121.27298617362976
,121.70845222473145
,120.6675546169281
,120.36491513252258
,121.26823854446411
,120.71589922904968
,120.8980815410614
,120.88064789772034
,121.00170826911926
,120.83526611328125
,120.58597254753113
,119.991370677948
,120.83493447303772
,120.46055579185486
,121.16880965232849
,120.67936205863953
,120.1427538394928
,121.52085971832275
,120.44564008712769
,121.62499594688416
,120.670245885849
,120.91030859947205
,120.71555781364441
,121.4123785495758
,120.4770359992981
,120.9468207359314
,120.57283663749695
,120.71162104606628
,120.28156232833862
,121.75953555107117
,120.73076963424683
,121.15394902229309
,121.46944308280945
,120.11956667900085
,120.7981698513031
,120.73672771453857
,120.64383435249329
,120.23984861373901
,120.43694281578064
,121.11425590515137
,120.94020342826843
,120.93606925010681
,120.33614659309387
,120.04061841964722
,120.65923047065735
,120.23566889762878
,121.70554208755493
,120.56020402908325
,121.45985794067383
,120.8955397605896
,120.45826745033264
,121.84485387802124
,121.22913837432861
,120.28341555595398
,120.54216122627258
,120.28997135162354
,120.83105540275574
,120.99425554275513
,120.49997568130493
,121.5567274093628
,121.05600666999817
,120.55230665206909
,120.32481598854065
,121.31177735328674
,121.36280679702759
,120.30930519104004
,120.25016188621521
,120.75382709503174
,120.99912667274475
,120.14519023895264
,120.88516330718994
,120.345130443573
,120.04791522026062
,120.9905047416687
,120.10507249832153
,120.84158992767334
,120.67964792251587
,120.31689095497131
,121.45439791679382
,120.31699919700623
,120.46142649650574
,119.88299012184143
,120.37107682228088
,120.69578003883362
,120.72392749786377
,121.3822066783905
,121.40242099761963
,120.4396402835846
,119.80959486961365
,121.42531251907349
,120.69210839271545
,120.51514911651611
,120.05065846443176
,121.16671800613403
,120.75275468826294
,120.18624639511108
,121.840989112854
,119.8556797504425
,120.28491139411926
,120.3663821220398
