Metric,Value
,45.26222222222222
,49.18888888888889
,52.373333333333335
,55.45333333333333
,58.88
,61.12888888888889
,63.68666666666667
,66.05333333333333
,67.92666666666666
,69.91777777777777
,71.41555555555556
,73.53333333333333
,75.13777777777777
,76.96888888888888
,78.31555555555556
,79.98222222222222
,81.32222222222222
,82.47111111111111
,83.38666666666667
,84.4088888888889
,85.84444444444445
,86.46
,86.74222222222222
,88.33333333333333
,88.46
,89.55555555555556
,90.06
,90.39777777777778
,90.53777777777778
,91.48666666666666
,92.35555555555555
,92.6511111111111
,92.27333333333333
,92.22666666666667
,93.2311111111111
,94.04
,94.07111111111111
,93.80666666666667
,94.04444444444445
,94.56666666666666
,94.22888888888889
,94.39111111111112
,94.96
,94.34666666666666
,94.71555555555555
,95.22666666666667
,95.53555555555556
,95.93555555555555
,94.9
,94.79777777777778
,94.84222222222222
,96.01777777777778
,95.56666666666666
,95.72222222222223
,95.85111111111111
,95.68222222222222
,95.65555555555555
,95.11777777777777
,95.86888888888889
,95.25333333333333
,95.24666666666667
,95.54444444444445
,95.90222222222222
,95.76666666666667
,95.82222222222222
,95.86
,95.26666666666667
,95.75555555555556
,96.26222222222222
,95.98
,96.22666666666667
,96.12444444444445
,95.97333333333333
,96.26666666666667
,95.78888888888889
,96.28444444444445
,96.44
,95.46444444444444
,96.50444444444445
,95.69777777777777
,96.10444444444444
,96.19333333333333
,95.85777777777778
,96.1511111111111
,96.88222222222223
,95.96444444444444
,96.02444444444444
,95.88444444444444
,95.91777777777777
,95.33333333333333
,95.92888888888889
,96.78
,95.92
,95.7311111111111
Validation Accuracies
,16.96
,22.72
,27.48
,30.88
,35.58
,37.6
,41.9
,42.92
,44.26
,47.86
,49.64
,51.92
,54.28
,53.92
,54.32
,56.02
,57.6
,55.1
,56.9
,56.7
,56.66
,59.46
,57.08
,59.56
,60.86
,59.72
,57.72
,58.18
,60.24
,61.28
,58.98
,61.52
,59.78
,60.1
,59.76
,61.48
,59.66
,61.96
,60.44
,60.4
,60.84
,63.22
,61.62
,61.28
,60.82
,61.88
,62.74
,62.14
,59.02
,61.96
,62.14
,63.98
,60.88
,61.54
,62.88
,62.08
,63.82
,63.16
,62.54
,63.28
,64.56
,62.0
,64.82
,62.38
,64.26
,64.6
,61.64
,63.56
,63.62
,63.0
,64.5
,62.66
,63.24
,64.04
,61.58
,64.46
,66.06
,65.62
,63.88
,64.68
,64.1
,65.5
,62.64
,65.6
,62.42
,64.22
,64.14
,61.76
,64.58
,66.08
,64.98
,64.56
,62.96
,64.42
,62.32
,62.2
,64.82
,63.16
,64.28
,63.84
Epoch Times
,129.4752335548401
,130.5204894542694
,131.2530858516693
,132.11248111724854
,131.00340056419373
,129.90012955665588
,131.08239650726318
,129.25048923492432
,129.8749279975891
,129.67137122154236
,130.8684515953064
,130.544673204422
,130.79548120498657
,131.1580126285553
,133.10969924926758
,130.52143168449402
,131.7502863407135
,131.15057039260864
,131.1772882938385
,132.20359802246094
,129.52156114578247
,130.26511096954346
,131.99665212631226
,129.8732132911682
,129.6410460472107
,129.96397757530212
,129.38188552856445
,129.25530552864075
,129.86429810523987
,129.23267602920532
,130.65683674812317
,130.5509865283966
,221.72552108764648
,129.58883810043335
,129.80605721473694
,130.22451448440552
,199.2558238506317
,136.21225452423096
,133.94851398468018
,215.86448693275452
,138.94562816619873
,144.6884000301361
,136.34623861312866
,145.5030677318573
,140.73709630966187
,181.37614846229553
,139.06787824630737
,137.2947165966034
,137.0100178718567
,136.87713527679443
,137.75872015953064
,231.0801751613617
,136.94772958755493
,138.8937087059021
,135.6194725036621
,138.00599551200867
,138.35838866233826
,136.656742811203
,138.36518931388855
,137.51449608802795
,136.98395681381226
,137.53021931648254
,138.163818359375
,365.3639600276947
,136.5892243385315
,136.19241213798523
,136.72156977653503
,137.1258726119995
,135.90907526016235
,136.74736642837524
,136.22163796424866
,137.08329486846924
,138.6904456615448
,137.15512204170227
,137.30442428588867
,138.46722197532654
,137.5249981880188
,137.94450736045837
,136.25353860855103
,136.04848861694336
,137.98981523513794
,136.40315079689026
,136.0981466770172
,136.94962978363037
,136.14588618278503
,136.49779176712036
,136.8326768875122
,137.08182287216187
,136.1512749195099
,136.9686632156372
,137.7576446533203
,137.76679849624634
,137.19849920272827
,136.61789989471436
,137.20086336135864
,139.55987691879272
,139.26088213920593
,138.6702868938446
,138.61412835121155
,307.52749276161194
