Metric,Value
,2.1418630212545393
,2.205482932925224
,2.1713999211788177
,2.238475281000137
,2.2638056576251984
,2.2605349361896514
,2.3304706126451493
,2.308280447125435
,2.3952106058597566
,2.331703948974609
,2.1646465599536895
,2.33679846227169
,2.225226475298405
,2.3853234499692917
,2.2480443358421325
,2.2785748347640036
,2.1300903826951982
,2.396453821659088
,2.1835667550563813
,2.1699041336774827
Training Accuracies
,10.56
,12.11111111111111
,13.19111111111111
,13.815555555555555
,14.642222222222221
,15.337777777777777
,16.35333333333333
,17.373333333333335
,18.535555555555554
,19.644444444444446
,20.673333333333332
,22.011111111111113
,23.54222222222222
,25.15111111111111
,26.535555555555554
,28.093333333333334
,29.506666666666668
,31.051111111111112
,32.93333333333333
,34.27777777777778
,35.72222222222222
,37.48888888888889
,38.67333333333333
,40.217777777777776
,41.791111111111114
,43.12444444444444
,44.82
,46.51777777777778
,47.78
,49.44222222222222
,51.117777777777775
,52.23111111111111
,53.92888888888889
,55.095555555555556
,56.29333333333334
,57.90222222222222
,58.971111111111114
,60.44888888888889
,61.797777777777775
,63.12444444444444
,64.22888888888889
,65.37777777777778
,66.76444444444445
,67.62222222222222
,69.18444444444444
,70.03111111111112
,71.28666666666666
,72.34222222222222
,73.35111111111111
,74.46
,75.43111111111111
,76.32
,77.52444444444444
,78.71777777777778
,79.62666666666667
,80.59777777777778
,81.77111111111111
,81.85111111111111
,82.56222222222222
,83.75333333333333
,84.16222222222223
,84.7688888888889
,85.64444444444445
,85.96222222222222
,86.87777777777778
,87.43111111111111
,88.02888888888889
,88.25333333333333
,88.84666666666666
,89.48222222222222
,89.71555555555555
,89.67555555555556
,89.69333333333333
,91.1288888888889
,91.55111111111111
,91.48222222222222
,90.97333333333333
,91.74222222222222
,91.75777777777778
,91.44888888888889
,92.1
,92.95777777777778
,93.98444444444445
,93.15777777777778
,92.45555555555555
,92.49333333333334
,93.11111111111111
,93.33777777777777
,94.39333333333333
,94.04444444444445
,94.95111111111112
,94.46444444444444
,94.11555555555556
,93.42666666666666
,93.09777777777778
,93.87333333333333
,93.75555555555556
,93.19111111111111
,93.85333333333334
,94.23777777777778
Validation Accuracies
,10.54
,12.48
,13.1
,13.54
,15.08
,15.2
,16.52
,17.02
,18.68
,19.76
,21.38
,22.58
,22.8
,24.26
,26.18
,26.88
,27.86
,29.6
,28.94
,32.12
,31.86
,34.04
,35.66
,36.18
,37.8
,37.86
,40.24
,40.14
,43.14
,40.5
,43.74
,44.42
,43.82
,44.38
,45.04
,46.16
,42.26
,43.32
,48.8
,48.44
,47.04
,49.36
,48.38
,47.86
,50.12
,49.9
,48.62
,48.8
,49.44
,45.82
,47.6
,49.62
,46.8
,47.56
,52.68
,51.9
,50.32
,53.16
,50.46
,51.08
,49.92
,49.54
,47.16
,51.48
,52.32
,50.74
,51.78
,50.92
,51.92
,51.3
,50.02
,49.0
,51.56
,53.3
,53.12
,52.46
,52.88
,48.7
,51.9
,52.76
,52.92
,53.28
,53.44
,52.18
,53.56
,53.08
,50.5
,51.98
,51.9
,52.44
,54.66
,51.72
,52.92
,51.98
,52.6
,52.14
,54.74
,50.88
,54.4
,53.8
Epoch Times
,55.914039850234985
,60.2837073802948
,57.97107529640198
,60.34628891944885
,61.95453882217407
,61.71692728996277
,60.09238600730896
,60.61115050315857
,58.4430935382843
,58.20094180107117
,58.82213091850281
,60.63950157165527
,61.741159200668335
,63.07377505302429
,62.59211325645447
,244.23023867607117
,60.42183303833008
,59.80934381484985
,62.47861456871033
,61.22402381896973
,60.17409300804138
,435.2956781387329
,59.82332468032837
,61.234100341796875
,58.87759733200073
,61.33477711677551
,61.19643449783325
,58.775713205337524
,59.353660583496094
,60.90834069252014
,61.04240107536316
,60.24175190925598
,59.90400409698486
,61.834933280944824
,60.37252712249756
,58.53372526168823
,61.374123096466064
,58.900678396224976
,60.92558836936951
,60.30891442298889
,60.28683829307556
,60.172293186187744
,60.351218461990356
,58.90066337585449
,60.04939579963684
,58.82882642745972
,73.87188625335693
,61.61815118789673
,60.27004027366638
,277.06689453125
,60.012362003326416
,61.1300482749939
,59.22136116027832
,61.111064195632935
,60.64595890045166
,60.46590232849121
,63.032564640045166
,63.931092977523804
,62.077330350875854
,61.65991759300232
,436.44395875930786
,61.21717047691345
,56.049049854278564
,55.05656719207764
,60.75175666809082
,58.9514217376709
,60.776344299316406
,60.245118379592896
,59.86911702156067
,56.6103036403656
,59.30164170265198
,61.44633197784424
,60.22492265701294
,318.04362869262695
,61.37940049171448
,60.79994201660156
,60.13139629364014
,59.68019151687622
,59.49351739883423
,61.28950834274292
,60.61132621765137
,161.77074456214905
,53.66557216644287
,56.4662299156189
,60.529284715652466
,59.9971444606781
,58.96708917617798
,349.0189447402954
,61.0263569355011
,58.76529335975647
,59.547579526901245
,57.86943054199219
,60.75154185295105
,58.540120363235474
,60.32827425003052
,60.07602024078369
,61.30135774612427
,58.16123032569885
,615.1598582267761
,538.6660797595978
